id,endereco_tse,cep,bairro,nome_municipio,uf,municipio_id
19-0175,"ESTRADA DO CAMBOATÁ, 2300, SALAS 204, GUADALUPE SHOPPING",21665001,GUADALUPE,RIO DE JANEIRO,RJ,3304557
19-0176,"AV MONSENHOR FELIX, 512",21235110,IRAJÁ,RIO DE JANEIRO,RJ,3304557
19-0177,AV. MONSENHOR FELIX 512,21235110,PARADA DE LUCAS,RIO DE JANEIRO,RJ,3304557
19-0178,RUA FERNÃO DIAS  S/N,21615280,DEODORO,RIO DE JANEIRO,RJ,3304557
19-0179,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,22775002,BARRA,RIO DE JANEIRO,RJ,3304557
19-0180,"RUA GODOFREDO VIANA, 400",22730020,TAQUARA,RIO DE JANEIRO,RJ,3304557
19-0182,"RUA GODOFREDO VIANA, 400",22730020,TAQUARA,RIO DE JANEIRO,RJ,3304557
19-0185,PRAÇA SECA 09,21321010,PRAÇA SECA,RIO DE JANEIRO,RJ,3304557
19-0188,RUA LEOPOLDINA REGO 754 - XI R.A.,21021522,OLARIA,RIO DE JANEIRO,RJ,3304557
19-0189,RUA ÁPIA 257 - SALAS 201/202/206,21221250,VILA DA PENHA,RIO DE JANEIRO,RJ,3304557
19-0190,AV. MONSENHOR FÉLIX 512 - XIV R.A.,21235110,IRAJÁ,RIO DE JANEIRO,RJ,3304557
19-0191,"ESTRADA DA CACUIA, 1574",21921001,ILHA DO GOVERNADOR,RIO DE JANEIRO,RJ,3304557
19-0192,RUA ORCADAS 435 - SALA 12 - XX RA (ENTR TB P/ RUA ENEIDA DE MORAES),21920257,PORTUGUESA,RIO DE JANEIRO,RJ,3304557
19-0193,"RUA SACADURA CABRAL, 226",20221161,SAUDE,RIO DE JANEIRO,RJ,3304557
19-0204,RUA SACADURA CABRAL 226 - TERREO,20221161,SAUDE,RIO DE JANEIRO,RJ,3304557
19-0205,RUA MIGUEL LEMOS 97 - 1 ANDAR,22071000,COPACABANA,RIO DE JANEIRO,RJ,3304557
19-0206,RUA MIGUEL LEMOS 97  - 1 ANDAR,22071000,COPACABANA,RIO DE JANEIRO,RJ,3304557
19-0207,RUA GETÚLIO 127,20775000,TODOS OS SANTOS,RIO DE JANEIRO,RJ,3304557
19-0208,"RUA GETÚLIO, 127/ SEGUNDO ANDAR",20775000,TODOS OS SANTOS,RIO DE JANEIRO,RJ,3304557
19-0209,"RUA GODOFREDO VIANA, 400",22730020,TAQUARA,RIO DE JANEIRO,RJ,3304557
19-0210,"RUA GODOFREDO VIANA, 400",22730020,TAQUARA,RIO DE JANEIRO,RJ,3304557
19-0211,RUA JARDIM BOTÂNICO 1060,22460000,JARDIM BOTÂNICO,RIO DE JANEIRO,RJ,3304557
19-0212,RUA JARDIM BOTÂNICO 1060,22460000,JARDIM BOTÂNICO,RIO DE JANEIRO,RJ,3304557
19-0213,"RUA DIAS DA CRUZ, 787, 3 ANDAR",20720011,MEIER,RIO DE JANEIRO,RJ,3304557
19-0214,RUA DIAS DA CRUZ 720-A,20720013,MEIER,RIO DE JANEIRO,RJ,3304557
19-0215,AV DOM HELDER CAMARA 4175 - 1 ANDAR,20771000,DEL CASTILHO,RIO DE JANEIRO,RJ,3304557
19-0216,AV DOM HELDER CAMARA 4175 - 2 ANDAR,20771000,DEL CASTILHO,RIO DE JANEIRO,RJ,3304557
19-0217,RUA XAVIER CURADO S/N (CETEP - FAETEC),21610330,MARECHAL HERMES,RIO DE JANEIRO,RJ,3304557
19-0218,"RUA SIDÔNIO PAIS, 54, LOJA 5",21350032,CASCADURA,RIO DE JANEIRO,RJ,3304557
19-0219,"RUA SIDÔNIO PAES, 54 LOJA 06",21350032,CASCADURA,RIO DE JANEIRO,RJ,3304557
19-0220,"RUA SIDÔNIO PAIS, 54 - LOJA 4",21350032,CASCADURA,RIO DE JANEIRO,RJ,3304557
19-0228,"AV. PROFESSOR MANOEL DE ABREU, 286",20550170,MARACANÃ,RIO DE JANEIRO,RJ,3304557
19-0229,"RUA HADDOCK LOBO, 72 - SALA 106",20260132,ESTÁCIO,RIO DE JANEIRO,RJ,3304557
19-0230,RUA FIGUEIREDO CAMARGO 1133 - SALA 205,21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0231,"RUA FIGUEIREDO CAMARGO, 1133, SALA 201",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0232,"RUA FIGUEIREDO CAMARGO, 1133 SL 304",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0233,"RUA FIGUEIREDO CAMARGO, 1.133 - SALA 202",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0234,"RUA FIGUEIREDO CAMARGO, 1133, SALA 203",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0235,"RUA FIGUEIREDO CAMARGO, 1133 SL. 302",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0236,"RUA FIGUEIREDO CAMARGO, 1133/301",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0237,"RUA FIGUEIREDO CAMARGO, 1133, SALA 305",21870210,BANGU,RIO DE JANEIRO,RJ,3304557
19-0238,RUA SILVA CARDOSO 349 SL 13 - XVII R.A.,21810030,BANGU,RIO DE JANEIRO,RJ,3304557
19-0240,RUA MARTINHO DE CAMPOS S/N,23515040,SANTA CRUZ,RIO DE JANEIRO,RJ,3304557
19-0241,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,23515040,SANTA CRUZ,RIO DE JANEIRO,RJ,3304557
19-0242,AV. CESARIO DE MELLO 3963,23050100,CAMPO GRANDE,RIO DE JANEIRO,RJ,3304557
19-0243,RUA MARTINHO DE CAMPOS S/N,23515040,SANTA CRUZ,RIO DE JANEIRO,RJ,3304557
19-0244,RUA DOM PEDRITO 1 - XVIII R.A.,23070170,CAMPO GRANDE,RIO DE JANEIRO,RJ,3304557
19-0245,ANTIGA ESTRADA RIO-SAO PAULO 176,23087005,CAMPO GRANDE,RIO DE JANEIRO,RJ,3304557
19-0246,RUA MARTINHO DE CAMPOS S/N  POSTO AGRÍCOLA,23515040,SANTA CRUZ,RIO DE JANEIRO,RJ,3304557
19-0252,RUA MIGUEL LEMOS 97  3 ANDAR,22071000,COPACABANA,RIO DE JANEIRO,RJ,3304557
19-0253,NAO INFORMADO,0,CENTRO,RIO DE JANEIRO,RJ,3304557
19-0033,RUA BARAO DE MADALENA 50 SALA 01 SOBRELOJA,28770000,CENTRO,SANTA MARIA MADALENA,RJ,3304607
19-0034,"AVENIDA JOÃO JASBICK, S/N - EDIFICIO DO FÓRUM",28470000,DEZESSETE,SANTO ANTÔNIO DE PÁDUA,RJ,3304706
19-0130,"ROD. AFONSO CELSO, S/N - PRACA DOS TRES PODERES - FORUM",28230000,CENTRO,SÃO FRANCISCO DE ITABAPOANA,RJ,3304755
19-0035,"PRAÇA DA JUSTIÇA S/N, FÓRUM FRANCISCO POLYCARPO, 2O ANDAR, CENTRO",28400000,CENTRO,SÃO FIDÉLIS,RJ,3304805
19-0036,"RUA DR. FRANCISCO PORTELA, 2775",24435001,ZE GAROTO,SÃO GONÇALO,RJ,3304904
19-0068,"RUA EDUARDO VIEIRA, 112",24445410,CENTRO,SÃO GONÇALO,RJ,3304904
19-0069,"RUA DR. FELICIANO SODRÉ, 153, 2 ANDAR",24440440,CENTRO,SÃO GONÇALO,RJ,3304904
19-0086,RUA OLIVEIRA BOTELHO S/N,24425000,NEVES,SÃO GONÇALO,RJ,3304904
19-0087,RUA DOUTOR FRANCISCO PORTELA 2.775,24435001,ZE GAROTO,SÃO GONÇALO,RJ,3304904
19-0132,"RUA FELICIANO SODRÉ, 153",24440440,CENTRO,SÃO GONÇALO,RJ,3304904
19-0133,"RUA EDUARDO VIEIRA DE SOUZA, 112",24445410,CENTRO,SÃO GONÇALO,RJ,3304904
19-0134,RUA FELICIANO SODRE 153 2 ANDAR,24440440,CENTRO,SÃO GONÇALO,RJ,3304904
19-0135,RUA FELICIANO SODRE 153 - 2 ANDAR,24440440,CENTRO,SÃO GONÇALO,RJ,3304904
19-0136,RUA FELICIANO SODRE 153 - FUNDOS,24440440,CENTRO,SÃO GONÇALO,RJ,3304904
19-0137,"RUA FRANCISCO PORTELA, 2775-A",24435001,ZE GAROTO,SÃO GONÇALO,RJ,3304904
19-0197,"RUA FELICIANO SODRE, 153",24440440,CENTRO,SÃO GONÇALO,RJ,3304904
19-0037,"RUA SÃO BENEDITO, 199",28200000,CENTRO,SÃO JOÃO DA BARRA,RJ,3305000
19-0046,AVENIDA PRESIDENTE LINCOLN 911 LOJA G,25555201,VILAR DOS TELES,SÃO JOÃO DE MERITI,RJ,3305109
19-0088,AV. PRESIDENTE LINCOLN 911 LOJA J EDIFICIO ANTARES,25555201,VILAR DOS TELES,SÃO JOÃO DE MERITI,RJ,3305109
19-0089,"AVENIDA PRESIDENTE LINCOLN, 911 LOJA V",25555201,VILAR DOS TELES,SÃO JOÃO DE MERITI,RJ,3305109
19-0145,AV. PRES. LINCOLN 911 - EDIFICIO ANTARES - LOJA N,25555201,VILAR DOS TELES,SÃO JOÃO DE MERITI,RJ,3305109
19-0186,"AVENIDA PRESIDENTE LINCOLN, 440 - LOJA",25555201,VILAR DOS TELES,SÃO JOÃO DE MERITI,RJ,3305109
19-0187,"AV PRESIDENTE LINCOLN, 911 LOJAS T/ U",25555200,VILAR DOS TELES,SÃO JOÃO DE MERITI,RJ,3305109
19-0223,NAO INFORMADO,0,CENTRO,SÃO JOÃO DE MERITI,RJ,3305109
19-0196,"RUA SENHOR DOS PASSOS, 37 - EDIFÍCIO DO FÓRUM",25780000,CENTRO,SÃO JOSÉ DO VALE DO RIO PRETO,RJ,3305158
19-0059,"RUA FRANCISCO COELHO PEREIRA, 456",28940000,ITINGA,SÃO PEDRO DA ALDEIA,RJ,3305208
19-0060,"RUA JOÃO LUIZ DAFLON, 65 - TÉRREO",28550000,CENTRO,SÃO SEBASTIÃO DO ALTO,RJ,3305307
19-0061,"PRAÇA BARÃO DE AYURUOCA, 75",25880000,CENTRO,SAPUCAIA,RJ,3305406
19-0062,"AV. SAQUAREMA, N 883",28990000,PORTO NOVO,SAQUAREMA,RJ,3305505
19-0225,"BR 465 (ESTRADA RIO - SÃO PAULO), 310, KM 41, LT 6, QD A, SALA 208",23890001,JARDIM SAO JORGE,SEROPÉDICA,RJ,3305554
19-0063,"RUA SILVA JARDIM, 46, EDIFÍCIO DO FÓRUM",28820000,CENTRO,SILVA JARDIM,RJ,3305604
19-0064,"RUA JOÃO AMÂNCIO, 214 - EDIFÍCIO DO FÓRUM",28637000,CENTRO,SUMIDOURO,RJ,3305703
19-0038,"RUA ALICE QUINTELA MAURICI REGADAS, 66 - TÉRREO",25953240,VÁRZEA,TERESÓPOLIS,RJ,3305802
19-0195,"RUA ALICE QUINTELA MAURICI REGADAS, 66, LJ 07",25953240,VÁRZEA,TERESÓPOLIS,RJ,3305802
19-0039,"AV. CASTELO BRANCO, N. 81",28750000,CENTRO,TRAJANO DE MORAIS,RJ,3305901
19-0040,AV. TENENTE ENEAS TORNO 42 EDIFICIO DO FORUM,25802330,NOVA NITERÓI,TRÊS RIOS,RJ,3306008
19-0174,"AV. TENENTE ENEAS TORNO 42, SALA 27 - EDIFICIO DO FORUM",25802330,NOVA NITERÓI,TRÊS RIOS,RJ,3306008
19-0111,"RUA ARAUJO LEITE , 166  - EDIFICIO DO FORUM - SALA 01 - TERREO",27600000,CENTRO,VALENÇA,RJ,3306107
19-0041,"RUA DOMINGOS DE ALMEIDA,65, CENTRO",27700000,CENTRO,VASSOURAS,RJ,3306206
19-0047,"AV LUCAS EVANGELISTA, 437 (ANTIGO FÓRUM)",27215630,ATERRADO,VOLTA REDONDA,RJ,3306305
19-0090,"AV. LUCAS EVANGELISTA DE OLIVEIRA FRANCO, 437",27215630,ATERRADO,VOLTA REDONDA,RJ,3306305
19-0131,"AVENIDA LUCAS EVANGELISTA, 437",27215630,ATERRADO,VOLTA REDONDA,RJ,3306305
19-0202,"AV. LUCAS EVANGELISTA DE OLIVEIRA FRANCO, 437, ANTIGO FORUM",27215630,ATERRADO,VOLTA REDONDA,RJ,3306305
26-0157,"ALAMEDA FERNÃO DIAS, 219",17800000,CENTRO,ADAMANTINA,SP,3500105
26-0334,"RUA CARLOS GOMES, 606",13860000,CENTRO,AGUAÍ,SP,3500303
26-0007,"AV. CELIDÔNIO NETO, 165",17120000,CENTRO,AGUDOS,SP,3500709
26-0202,"RUA CORONEL JOAQUIM ALBERTO, 10",14350000,CENTRO,ALTINÓPOLIS,SP,3501004
26-0158,"RUA PRESIDENTE VARGAS, 343",13465150,VILA PAVAN,AMERICANA,SP,3501608
26-0384,"RUA ANTONIO CIA, 391",13477450,RESIDENCIAL BOA VISTA,AMERICANA,SP,3501608
26-0008,"RUA CAPITÃO MIRANDA, 57",13900030,CENTRO,AMPARO,SP,3501905
26-0009,"RUA IGUAÇU, 589",16901165,STELLA MARIS,ANDRADINA,SP,3502101
26-0215,"RUA ANTONIO BENTO RODRIGUES, 1605",18240000,BELA VISTA,ANGATUBA,SP,3502200
26-0190,"PRAÇA PADRE VICTOR COELHO DE ALMEIDA, 342",12570000,JARDIM SÃO PAULO,APARECIDA,SP,3502507
26-0010,"RUA MAJOR AUGUSTO FRANCISCO RIOS CARNEIRO, 44",18320970,CENTRO,APIAÍ,SP,3502705
26-0011,"RUA BRIGADEIRO LUIZ ANTONIO, 46",16010680,HIGIENOPOLIS,ARAÇATUBA,SP,3502804
26-0299,RUA BRIGADEIRO LUIZ ANTONIO 46,16010680,HIGIENOPOLIS,ARAÇATUBA,SP,3502804
26-0013,"RUA ITÁLIA, 1673, CENTRO",14801350,CENTRO,ARARAQUARA,SP,3503208
26-0239,"RUA GONÇALVES DIAS, 1.101",14801290,CENTRO,ARARAQUARA,SP,3503208
26-0385,"ALAMEDA PAULISTA, 2.380",14810264,JARDIM VIADUTO,ARARAQUARA,SP,3503208
26-0014,"AVENIDA ZURITA, 681",13601020,JARDIM BELVEDERE,ARARAS,SP,3503307
26-0335,"RUA ALBINO RODRIGUES NEVES, 301",7401125,ARUJÁ CENTER VILLE,ARUJÁ,SP,3503901
26-0015,"RUA DR.CLYBAS PINTO FERRAZ, 75 - SALA C",19800040,VILA XAVIER,ASSIS,SP,3504008
26-0290,"RUA DR. CLYBAS PINTO FERRAZ, 75-B",19800040,VILA XAVIER,ASSIS,SP,3504008
26-0016,"RUA JOSÉ IGNÁCIO, 329",12940630,CENTRO,ATIBAIA,SP,3504107
26-0225,"RUA DR. MÁRCIO DA MATA BIANCO, 52-25 - EDIFÍCIO DO FÓRUM",15350000,CENTRO,AURIFLAMA,SP,3504206
26-0017,"RUA SANTA CATARINA, 781",18700005,CENTRO,AVARÉ,SP,3504503
26-0301,"RUA GOIÁS, 999",18700140,CENTRO,AVARÉ,SP,3504503
26-0018,"PRAÇA RUBIÃO JÚNIOR, 305 - FÓRUM",12850000,CENTRO,BANANAL,SP,3504909
26-0019,"RUA FRANCISCO DE PAULA CARVALHO, 41",17250000,CENTRO,BARIRI,SP,3505203
26-0200,"RUA PRUDENTE DE MORAES, 624, CENTRO",17340000,CENTRO,BARRA BONITA,SP,3505302
26-0021,"AVENIDA 15, 749 - CENTRO",14780280,CENTRO,BARRETOS,SP,3505500
26-0199,"R. MINISTRO RAPHAEL DE BARROS MONTEIRO, 55",6410080,JARDIM DOS CAMARGOS,BARUERI,SP,3505708
26-0386,"RUA DA LIBERDADE,422",6411190,VILA BOA VISTA,BARUERI,SP,3505708
26-0022,"PRAÇA DR. JOSÉ ARANTES JUNQUEIRA, 01",14300000,CENTRO,BATATAIS,SP,3505906
26-0023,"RUA ANTONIO ALVES, 21-35",17012060,VILA SANTA TEREZA,BAURU,SP,3506003
26-0300,"RUA SILVA JARDIM, 2-17",17060240,JARDIM BELA VISTA,BAURU,SP,3506003
26-0387,"RUA AGENOR MEIRA, 17-41",17014460,VILA NOEMY,BAURU,SP,3506003
26-0024,"RUA ANTONIO ALVES DE TOLEDO, 161",14700100,CENTRO,BEBEDOURO,SP,3506102
26-0210,"RUA OLAVO BILAC, 466",16210000,CENTRO,BILAC,SP,3506409
26-0025,"RUA ANTONIO SIMÕES, 65",16200027,CENTRO,BIRIGUI,SP,3506508
26-0369,"AVENIDA PEREIRA INÁCIO, 264",18550000,CENTRO,BOITUVA,SP,3507001
26-0026,"RUA MONSENHOR FERRARI, 466",18600310,CENTRO,BOTUCATU,SP,3507506
26-0027,"RUA MONSENHOR KOLLY,   190",12900400,CENTRO,BRAGANÇA PAULISTA,SP,3507605
26-0298,"RUA SANTA MADALENA, N. 65, CENTRO",12900440,CENTRO,BRAGANÇA PAULISTA,SP,3507605
26-0028,"RUA QUINTINO BOCAIÚVA, 335",17380000,CENTRO,BROTAS,SP,3507902
26-0214,"AV. FREI MARCELO MANILIA, 695, SALAS 8 E 9, ESQUINA C/ RUA RUI BARBOSA",15290000,CENTRO,BURITAMA,SP,3508108
26-0029,"RUA DOM PEDRO II, 195",12282370,CENTRO,CAÇAPAVA,SP,3508504
26-0145,"AV. SEVERINO MOREIRA BARBOSA, 176/178",12630000,CENTRO,CACHOEIRA PAULISTA,SP,3508603
26-0030,"RUA MOURA ANDRADE, 35",13770000,CENTRO,CACONDE,SP,3508702
26-0031,"RUA ARNALDO FERREIRA LIMA, 383",16500000,CENTRO,CAFELÂNDIA,SP,3508801
26-0354,"RUA ARNALDO ROJEK, 111",7760000,JORDANESIA,CAJAMAR,SP,3509205
26-0032,"RUA DOUTOR MATTA, 169",14240000,CENTRO,CAJURU,SP,3509403
26-0033,"RUA REGENTE FEIJÓ, S/N - 3 AND. - SALA 303 -  PALÁCIO DA JUSTIÇA",13013900,CENTRO,CAMPINAS,SP,3509502
26-0274,"RUA REGENTE FEIJÓ, S/N - FÓRUM",13019900,CENTRO,CAMPINAS,SP,3509502
26-0275,"RUA REGENTE FEIJÓ, S/N - PALÁCIO DA JUSTIÇA - SALA 406",13013900,CENTRO,CAMPINAS,SP,3509502
26-0378,"RUA REGENTE FEIJÓ, S/N",13013900,CENTRO,CAMPINAS,SP,3509502
26-0379,RUA REGENTE FEIJÓ S/N - SALA 419 - FÓRUM CENTRAL,13013900,CENTRO,CAMPINAS,SP,3509502
26-0380,"RUA REGENTE FEIJÓ, S/N, 2 ANDAR, SL. 219 - PALÁCIO DA JUSTIÇA",13013900,CENTRO,CAMPINAS,SP,3509502
26-0423,"RUA REGENTE FEIJÓ, S/N - SALA 314 - PALÁCIO DA JUSTIÇA",13013900,CENTRO,CAMPINAS,SP,3509502
26-0344,"RUA MARECHAL DEODORO DA FONSECA, 530",13230130,VILA TAVARES,CAMPO LIMPO PAULISTA,SP,3509601
26-0035,"AV. DR. JANUÁRIO MIRAGLIA, 1200 - FÓRUM - ABERNÉSSIA",12460000,CENTRO,CAMPOS DO JORDÃO,SP,3509700
26-0036,"RUA DR. PAULO DE ALMEIDA GOMES, 106, ANTIGA SANTA CASA",11990000,CENTRO,CANANÉIA,SP,3509908
26-0226,"RUA SÃO PAULO, 988",19880000,CENTRO,CÂNDIDO MOTA,SP,3510005
26-0037,"RUA RAFAEL MACHADO NETO, 50",18304130,VILA NOVA CAPAO BONITO,CAPÃO BONITO,SP,3510203
26-0038,"RUA DR. JOÃO ADOLFO STEIN, 171",13360000,CENTRO,CAPIVARI,SP,3510401
26-0206,"AV. BRASIL, 772",11661200,SUMARE,CARAGUATATUBA,SP,3510500
26-0303,"AV. FERNANDA, 141 - SOBRELOJA",6320080,CENTRO,CARAPICUÍBA,SP,3510609
26-0388,"AVENIDA FERNANDA, 141 - TÉRREO",6320080,CENTRO,CARAPICUÍBA,SP,3510609
26-0224,"RUA SÃO PAULO, S/N - FÓRUM",15570000,JARDIM GOUVEIA,CARDOSO,SP,3510708
26-0039,"RUA LUIZ PIZA, 885",13700000,CENTRO,CASA BRANCA,SP,3510807
26-0040,"RUA SETE DE FEVEREIRO, 885",15801160,CENTRO,CATANDUVA,SP,3511102
26-0179,"RUA TERESINA, 333",15800300,CENTRO,CATANDUVA,SP,3511102
26-0205,"R. OLÍMPIO PAVAN, N 304",18760000,CENTRO,CERQUEIRA CÉSAR,SP,3511409
26-0355,"RUA NOSSA SENHORA APARECIDA, 167",18520000,CENTRO,CERQUILHO,SP,3511508
26-0178,"AVENIDA DR MANOEL PALOMINO FERNANDES, 659",14770000,CENTRO,COLINA,SP,3512001
26-0041,"RUA GOIÁS, 446",18570000,CENTRO,CONCHAS,SP,3512308
26-0243,"RUA SETE DE SETEMBRO, 482",13490000,CENTRO,CORDEIRÓPOLIS,SP,3512407
26-0360,"RUA SANTA GERTRUDES, 496 - CENTRO",13150000,CENTRO,COSMÓPOLIS,SP,3512803
26-0227,"RUA JORGE CAIXE, 306",6716690,BAIRRO DO PORTAO,COTIA,SP,3513009
26-0286,"AV. PROFESSOR JOAQUIM BARRETO, 710",6710000,GRANJA CAROLINA,COTIA,SP,3513009
26-0193,"AVENIDA DONA RITA CÂNDIDA NOGUEIRA, 354 - A",14140000,CENTRO,CRAVINHOS,SP,3513108
26-0042,"RUA CORONEL JOAQUIM DO PRADO, 477",12701370,CENTRO,CRUZEIRO,SP,3513405
26-0119,"RUA BAHIA, 67",11510070,CENTRO,CUBATÃO,SP,3513504
26-0043,"RUA CORONEL MACEDO, 400 - TÉRREO",12530000,ALTO DO CRUZEIRO,CUNHA,SP,3513603
26-0044,"RUA DR. ANASTÁCIO VIANA, 1005",13690000,CENTRO,DESCALVADO,SP,3513702
26-0222,"AVENIDA SETE DE SETEMBRO, 189",9912010,CENTRO,DIADEMA,SP,3513801
26-0329,"RUA PROFESSORA VITALINA CAIAFA ESQUIVEL, 78",9911180,CENTRO,DIADEMA,SP,3513801
26-0426,"RUA JOÃO DE ALMEIDA, 126",9920140,CENTRO,DIADEMA,SP,3513801
26-0045,"AV. JOSÉ ALVES MIRA, 18",17300000,CENTRO,DOIS CÓRREGOS,SP,3514106
26-0149,"AV. EXPEDICIONÁRIOS, 1381",17900000,CENTRO,DRACENA,SP,3514403
26-0159,"AV. EXPEDICIONÁRIO ANTONIO APARECIDO, 427",17470000,CENTRO,DUARTINA,SP,3514502
26-0148,"RUA NOVE DE JULHO, 9 - TÉRREO",11960000,CENTRO,ELDORADO,SP,3514809
26-0341,"RUA JOSÉ DE ALENCAR, 48",6840020,CENTRO,EMBU DAS ARTES,SP,3515004
26-0391,"RUA SÃO LUCAS, 225",6814310,JARDIM VAZAME,EMBU DAS ARTES,SP,3515004
26-0370,RUA CORONEL LUIZ TENORIO DE BRITO N 530,6900000,CENTRO,EMBU-GUAÇU,SP,3515103
26-0091,"AVENIDA DR. QUIRINO DOS SANTOS, 130",13990000,CENTRO,ESPÍRITO SANTO DO PINHAL,SP,3515186
26-0233,"R. MINAS GERAIS, S/N - FÓRUM",15650000,CENTRO,ESTRELA D'OESTE,SP,3515202
26-0234,"RUA LUIZ RIBEIRO SALGADO, 20 - SALA 8",18870000,CENTRO,FARTURA,SP,3515400
26-0150,"AVENIDA EXPEDICIONÁRIOS BRASILEIROS, 638",15600000,JARDIM AMERICA,FERNANDÓPOLIS,SP,3515509
26-0302,"AVENIDA LÍBERO DE ALMEIDA SILVARES, 2304",15600000,COESTER,FERNANDÓPOLIS,SP,3515509
26-0401,"RUA ANTONIO TREVISANI, 93",8500340,CENTRO,FERRAZ DE VASCONCELOS,SP,3515707
26-0046,"RUA FRANCISCO JORGE, 2112",14400840,SÃO JOSÉ,FRANCA,SP,3516200
26-0240,"RUA FRANCISCO JORGE, 2112",14400840,SÃO JOSÉ,FRANCA,SP,3516200
26-0291,"AV. FREI GERMANO, 2039 - PRAÇA DA ESTAÇÃO",14405215,ESTAÇÃO,FRANCA,SP,3516200
26-0367,"RUA JOÃO MENDES JÚNIOR, 418",7910210,CENTRO,FRANCISCO MORATO,SP,3516309
26-0192,"RUA GENERAL VICENTE DE PAULA COUTINHO, 22",7803050,CENTRO,FRANCO DA ROCHA,SP,3516408
26-0047,"RUA PLÍNIO DE GODOY, 236",17400000,WILLIAMS,GARÇA,SP,3516705
26-0168,"RUA JOSE DESIDÉRIO FERNANDES, 995",15300000,CENTRO,GENERAL SALGADO,SP,3516903
26-0160,"RUA DR. WENCESLAU BRÁS, 716",16450000,CENTRO,GETULINA,SP,3517000
26-0169,"AVENIDA 11, 885-B, CENTRO",14790000,CENTRO,GUAÍRA,SP,3517406
26-0338,"RUA CARLOS DE CAMPOS, 260 - FÓRUM",14580000,CENTRO,GUARÁ,SP,3517703
26-0151,"RUA LUÍS LINCOLN DE OLIVEIRA,280 A, CENTRO",16700000,CENTRO,GUARARAPES,SP,3518206
26-0048,"RUA MARECHAL DEODORO, 203",12500210,CENTRO,GUARATINGUETÁ,SP,3518404
26-0316,"RUA MARECHAL DEODORO, 203",12500210,CENTRO,GUARATINGUETÁ,SP,3518404
26-0197,"AVENIDA DA SAUDADE, 65",14840000,CENTRO,GUARIBA,SP,3518602
26-0212,"RUA WASHINGTON, 473",11410150,VILA MAIA,GUARUJÁ,SP,3518701
26-0310,"AV. SANTOS DUMONT, 689",11460001,SITIO PAECARA,GUARUJÁ,SP,3518701
26-0176,"RUA LUIZ FACCINI, 344, SEGUNDO ANDAR",7110000,CENTRO,GUARULHOS,SP,3518800
26-0185,"AV. MONTEIRO LOBATO, 1025",7112000,MACEDO,GUARULHOS,SP,3518800
26-0278,"RUA LUIZ FACCINI,344 - PRIMEIRO ANDAR",7110000,CENTRO,GUARULHOS,SP,3518800
26-0279,"RUA LUIZ FACCINI, 346 -TÉRREO",7110000,CENTRO,GUARULHOS,SP,3518800
26-0393,"RUA CAIXA D'ÁGUA, N 48",7064170,VILA GALVAO,GUARULHOS,SP,3518800
26-0394,"RUA CARIRI AÇU, 77",7180250,CIDADE JARDIM CUMBICA,GUARULHOS,SP,3518800
26-0395,"RUA CARIRI AÇU, 32",7180250,CIDADE JARDIM CUMBICA,GUARULHOS,SP,3518800
26-0361,"RUA LÍBERO BADARÓ, 451",13186260,JARDIM DO BOSQUE,HORTOLÂNDIA,SP,3519071
26-0049,"AV. SETE DE SETEMBRO, 458",14940000,CENTRO,IBITINGA,SP,3519600
26-0191,R. ZICO SOARES 250,18150000,CENTRO,IBIÚNA,SP,3519709
26-0050,"RUA CAPITÃO VITORIANO MACHADO, 166",14540000,CENTRO,IGARAPAVA,SP,3520103
26-0051,"RUA CAPITÃO DIAS, 222",11920000,CENTRO,IGUAPE,SP,3520301
26-0368,"PASSEIO ICARAÍ, 424",15385000,ZONA NORTE,ILHA SOLTEIRA,SP,3520442
26-0211,"RUA TREZE DE MAIO, 834",13330120,CENTRO,INDAIATUBA,SP,3520509
26-0189,"RUA PROFA. DINORAH CRUZ, 71",11740000,CENTRO,ITANHAÉM,SP,3522109
26-0201,"RUA DAVID FARAH, 25",6850845,JARDIM SANTA ISABEL,ITAPECERICA DA SERRA,SP,3522208
26-0052,"RUA CAP. VENÂNCIO AYRES, 514",18200013,CENTRO,ITAPETININGA,SP,3522307
26-0053,"AV. PAULINA DE MORAES, 191",18400818,VILA OPHELIA,ITAPEVA,SP,3522406
26-0359,"PRAÇA JOSÉ BAPTISTA SILVEIRA, 27/31",6653971,JARDIM NOVA ITAPEVI,ITAPEVI,SP,3522505
26-0054,"RUA PRUDENTE DE MORAES, 194",13970050,CENTRO,ITAPIRA,SP,3522604
26-0055,"RUA PADRE TARALLO, 581",14900000,CENTRO,ITÁPOLIS,SP,3522703
26-0056,"RUA QUINZE DE NOVEMBRO, 941",18480000,CENTRO,ITAPORANGA,SP,3522802
26-0377,"AVENIDA VEREADOR JOÃO FERNANDES DA SILVA, 180",8576000,VILA VIRGINIA,ITAQUAQUECETUBA,SP,3523107
