Tribunal Regional Eleitoral do Ceará;;;;;;;;;;;;
Seções no Estado do Ceará;;;;;;;;;;;;
Não contempla os locais/seções de voto em trânsito. Os quantitativos de eleitores abrangem os eleitores que saíram para votar em trânsito.;;;;;;;;;;;;
Dados sujeitos a alterações - atualizados em  28/10/2014 06:10:27;;;;;;;;;;;;
;;;;;;;;;;;;
Zona;Cod. Município;Município;Cod. Local;Local de Votação;Endereço;Bairro;CEP;Nº da Seção Principal;Qtd. Eleitores Principal;Nºs das Seções Agregadas;Qtd. Eleitores Agregadas;Total Eleitores
58;14150;IPAUMIRIM;1112;GRUPO ESCOLAR VICENTE FELIZARDO VIEIRA;DISTRITO DE FELIZARDO SN;FELIZARDO-DISTRITO;63340000;32;315; ;0;315
58;14150;IPAUMIRIM;1112;GRUPO ESCOLAR VICENTE FELIZARDO VIEIRA;DISTRITO DE FELIZARDO SN;FELIZARDO-DISTRITO;63340000;33;314; ;0;314
58;14150;IPAUMIRIM;1112;GRUPO ESCOLAR VICENTE FELIZARDO VIEIRA;DISTRITO DE FELIZARDO SN;FELIZARDO-DISTRITO;63340000;59;314; ;0;314
58;14150;IPAUMIRIM;1112;GRUPO ESCOLAR VICENTE FELIZARDO VIEIRA;DISTRITO DE FELIZARDO SN;FELIZARDO-DISTRITO;63340000;64;313; ;0;313
58;14150;IPAUMIRIM;1120;POSTO DE SAÚDE;SITIO SAO VICENTE SN;SAO VICENTE-SITIO;63340000;69;182;34;184;366
58;14150;IPAUMIRIM;1139;CENTRO DE EDUCAÇÃO INFANTIL POETA ALBERTO ALEXANDRE VIANA DE MOURA;AVENIDA ARGEMIRO FELIZARDO;CENTRO-SEDE;63340000;35;314; ;0;314
58;14150;IPAUMIRIM;1210;GRUPO ESCOLAR LUIZ PINHEIRO BARBOSA;VILA ALTO BANDEIRANTE;CENTRO-SEDE;63340000;85;287;78;26;313
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;40;201; ;0;201
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;41;202; ;0;202
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;45;197; ;0;197
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;46;199; ;0;199
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;47;200; ;0;200
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;67;199; ;0;199
58;15750;UMARI;1023;CENTRO EDUCACIONAL DO PRIMEIRO GRAU PADRE MANOEL PEREIRA;RUA CORONEL ANTONIO MALHEIROS, S/N;CENTRO - SEDE;63310000;80;200; ;0;200
58;15750;UMARI;1031;ESCOLA DE 1 E 2 GRAUS MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 389;CENTRO - SEDE;63310000;42;224;43;223;447
58;15750;UMARI;1031;ESCOLA DE 1 E 2 GRAUS MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 389;CENTRO - SEDE;63310000;53;220;44;223;443
58;15750;UMARI;1031;ESCOLA DE 1 E 2 GRAUS MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 389;CENTRO - SEDE;63310000;54;220;55;222;442
58;15750;UMARI;1031;ESCOLA DE 1 E 2 GRAUS MONSENHOR MANOEL CARLOS DE MORAIS;RUA DOM QUINTINO 389;CENTRO - SEDE;63310000;70;223;81;223;446
58;15750;UMARI;1058;GRUPO MUNICIPAL AGOSTINHO JOSE GARCIA;SITIO ALTOS;SITIO ALTOS;63310000;48;122; ;0;122
58;15750;UMARI;1066;GRUPO MUNICIPAL JOAQUIM PINTO DE LIMA;SITIO CAJAZEIRINHA S/N;CAJAZEIRINHA - SITIO;63310000;49;181; ;0;181
58;15750;UMARI;1074;GRUPO MUNICIPAL ANTONIO CESAR DE MENESES;SITIO LOGRADOURO S/N;LOGRADOURO - SITIO;63310000;50;297; ;0;297
58;15750;UMARI;1074;GRUPO MUNICIPAL ANTONIO CESAR DE MENESES;SITIO LOGRADOURO S/N;LOGRADOURO - SITIO;63310000;65;296; ;0;296
58;15750;UMARI;1082;GRUPO MUNICIPAL ANTONIO FERREIRA VIANA;SITIO CACHACO S/N;CACHACO - SITIO;63310000;51;294; ;0;294
58;15750;UMARI;1082;GRUPO MUNICIPAL ANTONIO FERREIRA VIANA;SITIO CACHACO S/N;CACHACO - SITIO;63310000;88;202; ;0;202
58;15750;UMARI;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;52;345; ;0;345
58;15750;UMARI;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;60;344; ;0;344
58;15750;UMARI;1090;EEF JOSE GUSTAVO PINHEIRO;DISTRITO PIO X;PIO X - DISTRITO;63310000;86;342;75;87;429
58;15750;UMARI;1120;EEF BERNARDO FERREIRA ALENCAR;SITIO UMARIZINHO;SITIO UMARIZINHO;63310000;56;144; ;0;144
58;15750;UMARI;1120;EEF BERNARDO FERREIRA ALENCAR;SITIO UMARIZINHO;SITIO UMARIZINHO;63310000;63;144; ;0;144
58;15750;UMARI;1139;GRUPO ESCOLAR JOAO FERREIRA VIANA;SITIO TORTO S/N;TORTO - SITIO;63310000;57;112; ;0;112
58;15750;UMARI;1139;GRUPO ESCOLAR JOAO FERREIRA VIANA;SITIO TORTO S/N;TORTO - SITIO;63310000;61;113; ;0;113
58;15750;UMARI;1155;GRUPO MUNICIPAL VICENTE FERREIRA CLAUDINO;SITIO PITOMBEIRA S/N;PITOMBEIRA - SITIO;63310000;76;101; ;0;101
59;15113;PEDRA BRANCA;1015;AUDITORIO ADAUTO BEZERRA;RUA JOAQUIM CAVALCANTE 46;CENTRO;63630000;1;268; ;0;268
59;15113;PEDRA BRANCA;1015;AUDITORIO ADAUTO BEZERRA;RUA JOAQUIM CAVALCANTE 46;CENTRO;63630000;2;266; ;0;266
59;15113;PEDRA BRANCA;1058;ESCOLA DE 1 GRAU JOAO DOS REIS DA SILVA;SITIO QUIETO;SEDE;63630000;8;134;105;134;268
59;15113;PEDRA BRANCA;1074;ESCOLA DE ENSINO FUNDAMENTAL MANOEL LUIZ DE CARVALHO;SITIO SANTO AMARO;SEDE;63630000;10;132;82;128;260
59;15113;PEDRA BRANCA;1090;ESCOLINHA RAIO DE SOL;RUA FURTUNATO SILVA S/N;CENTRO;63630000;13;392; ;0;392
59;15113;PEDRA BRANCA;1104;ESCOLA SOL NASCENTE;RUA JOSE FLORENCIO S/N;BOA ESPERANCA;63630000;14;359; ;0;359
59;15113;PEDRA BRANCA;1104;ESCOLA SOL NASCENTE;RUA JOSE FLORENCIO S/N;BOA ESPERANCA;63630000;101;357; ;0;357
59;15113;PEDRA BRANCA;1120;ESCOLA DE 1 GRAU MARIA ALVES DE OLIVEIRA;AV SABINO VIEIRA CAVALCANTE S/N;SANTA URSULA;63630000;16;392; ;0;392
59;15113;PEDRA BRANCA;1120;ESCOLA DE 1 GRAU MARIA ALVES DE OLIVEIRA;AV SABINO VIEIRA CAVALCANTE S/N;SANTA URSULA;63630000;17;395; ;0;395
59;15113;PEDRA BRANCA;1120;ESCOLA DE 1 GRAU MARIA ALVES DE OLIVEIRA;AV SABINO VIEIRA CAVALCANTE S/N;SANTA URSULA;63630000;18;393; ;0;393
59;15113;PEDRA BRANCA;1147;ESCOLA DE 2 GRAU DOM BOSCO;RUA DR HERMOGENES 40;CENTRO;63630000;3;245; ;0;245
59;15113;PEDRA BRANCA;1147;ESCOLA DE 2 GRAU DOM BOSCO;RUA DR HERMOGENES 40;CENTRO;63630000;21;176;22;176;352
59;15113;PEDRA BRANCA;1147;ESCOLA DE 2 GRAU DOM BOSCO;RUA DR HERMOGENES 40;CENTRO;63630000;34;177;84;175;352
59;15113;PEDRA BRANCA;1147;ESCOLA DE 2 GRAU DOM BOSCO;RUA DR HERMOGENES 40;CENTRO;63630000;123;176; ;0;176
59;15113;PEDRA BRANCA;1163;ESCOLA DE ENSINO MÉDIO ELZA GOMES MARTINS;RUA DOCA PESSOA, 80;SANTA TEREZINHA;63630000;24;398; ;0;398
59;15113;PEDRA BRANCA;1163;ESCOLA DE ENSINO MÉDIO ELZA GOMES MARTINS;RUA DOCA PESSOA, 80;SANTA TEREZINHA;63630000;121;400; ;0;400
59;15113;PEDRA BRANCA;1163;ESCOLA DE ENSINO MÉDIO ELZA GOMES MARTINS;RUA DOCA PESSOA, 80;SANTA TEREZINHA;63630000;130;395; ;0;395
59;15113;PEDRA BRANCA;1163;ESCOLA DE ENSINO MÉDIO ELZA GOMES MARTINS;RUA DOCA PESSOA, 80;SANTA TEREZINHA;63630000;134;397; ;0;397
59;15113;PEDRA BRANCA;1163;ESCOLA DE ENSINO MÉDIO ELZA GOMES MARTINS;RUA DOCA PESSOA, 80;SANTA TEREZINHA;63630000;141;55; ;0;55
59;15113;PEDRA BRANCA;1171;ESCOLA DE ENSINO FUNDAMENTAL JOSE FRANCISCO;SITIO CANA BRAVA;TROIA;63630000;25;211; ;0;211
59;15113;PEDRA BRANCA;1180;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO TORQUATO SOUSA;SITIO CAPITAO MOR;TROIA;63630000;26;334; ;0;334
59;15113;PEDRA BRANCA;1180;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO TORQUATO SOUSA;SITIO CAPITAO MOR;TROIA;63630000;27;333; ;0;333
59;15113;PEDRA BRANCA;1180;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO TORQUATO SOUSA;SITIO CAPITAO MOR;TROIA;63630000;122;331; ;0;331
59;15113;PEDRA BRANCA;1198;ESCOLA DE ENSINO FUNDAMENTAL JUSTINO VIEIRA;FAZENDA CAMAROA;TROIA;63630000;28;211; ;0;211
59;15113;PEDRA BRANCA;1201;ESCOLA DE ENSINO FUNDAMENTAL JOSE AZEVEDO;FAZENDA NOVA;MINEIROLANDIA;63630000;29;223; ;0;223
59;15113;PEDRA BRANCA;1210;ESCOLA DE ENSINO FUNDAMENTAL GENESIO RITA;FAZENDA MENDES;TROIA;63630000;30;379; ;0;379
59;15113;PEDRA BRANCA;1228;ESCOLA DE ENSINO FUNDAMENTAL JOAO DUARTE SOBRINHO;FAZENDA TIGRE;SANTA CRUZ DO BANABUIU;63630000;31;62;32;62;124
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;11;344; ;0;344
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;12;344; ;0;344
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;15;344; ;0;344
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;19;346; ;0;346
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;20;346; ;0;346
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;35;344; ;0;344
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;36;343; ;0;343
59;15113;PEDRA BRANCA;1252;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE;RUA JOAQUIM CAVALCANTE 55;CENTRO;63630000;37;348; ;0;348
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;38;376; ;0;376
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;43;372; ;0;372
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;44;371; ;0;371
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;45;370; ;0;370
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;85;372; ;0;372
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;86;376; ;0;376
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;100;369; ;0;369
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;116;366; ;0;366
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;119;363; ;0;363
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;126;364; ;0;364
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;132;382; ;0;382
59;15113;PEDRA BRANCA;1260;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA;MINEIROLANDIA;MINEIROLANDIA;63632000;140;277; ;0;277
59;15113;PEDRA BRANCA;1279;PSF TEODOZIO RODRIGUES DE OLIVEIRA;SITIO LAGOA VELHA;SEDE;63630000;39;118;40;117;235
59;15113;PEDRA BRANCA;1287;ESCOLA DE 1 GRAU MANOEL ARRUDA CAVALCANTE;MINEIRO;SEDE;63630000;41;243; ;0;243
59;15113;PEDRA BRANCA;1287;ESCOLA DE 1 GRAU MANOEL ARRUDA CAVALCANTE;MINEIRO;SEDE;63630000;42;242; ;0;242
59;15113;PEDRA BRANCA;1317;ESCOLA DE ENSINO FUNDAMENTAL SABINO VIEIRA CAVALCANTE;RUA FORTUNATO SILVA 243;BOM PRINCIPIO;63630000;48;390; ;0;390
59;15113;PEDRA BRANCA;1317;ESCOLA DE ENSINO FUNDAMENTAL SABINO VIEIRA CAVALCANTE;RUA FORTUNATO SILVA 243;BOM PRINCIPIO;63630000;87;387; ;0;387
59;15113;PEDRA BRANCA;1317;ESCOLA DE ENSINO FUNDAMENTAL SABINO VIEIRA CAVALCANTE;RUA FORTUNATO SILVA 243;BOM PRINCIPIO;63630000;88;389; ;0;389
59;15113;PEDRA BRANCA;1317;ESCOLA DE ENSINO FUNDAMENTAL SABINO VIEIRA CAVALCANTE;RUA FORTUNATO SILVA 243;BOM PRINCIPIO;63630000;129;392; ;0;392
59;15113;PEDRA BRANCA;1325;ESCOLA DE ENSINO FUNDAMENTAL FIRMO VIEIRA DA CUNHA;SANTA BARBARA;MINEIROLANDIA;63630000;49;309; ;0;309
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;4;307; ;0;307
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;5;307; ;0;307
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;6;319; ;0;319
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;46;238; ;0;238
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;47;236; ;0;236
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;50;313; ;0;313
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;51;315; ;0;315
59;15113;PEDRA BRANCA;1333;ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA;SANTA CRUZ DO BANABUIU;SANTA CRUZ DO BANABUIU;63630000;52;313; ;0;313
59;15113;PEDRA BRANCA;1341;ESCOLA BENICIO VIEIRA CAVALCANTE;AV SABINO VIEIRA CAVALCANTE 176;SANTA URSULA;63630000;23;326; ;0;326
59;15113;PEDRA BRANCA;1341;ESCOLA BENICIO VIEIRA CAVALCANTE;AV SABINO VIEIRA CAVALCANTE 176;SANTA URSULA;63630000;53;329; ;0;329
59;15113;PEDRA BRANCA;1350;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO BARBOSA LEMOS;SITIO BAIXIO;SEDE;63630000;54;218; ;0;218
59;15113;PEDRA BRANCA;1350;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO BARBOSA LEMOS;SITIO BAIXIO;SEDE;63630000;55;217; ;0;217
59;15113;PEDRA BRANCA;1368;ESCOLA DE ENSINO FUNDAMENTAL SEBASTIAO RAIMUNDO DA COSTA;SITIO BOM LUGAR;SEDE;63630000;56;148; ;0;148
59;15113;PEDRA BRANCA;1376;PSF DIONIZIO FRUTUOSO DUARTE;SITIO BREJO;MINEIROLANDIA;63630000;57;352; ;0;352
59;15113;PEDRA BRANCA;1376;PSF DIONIZIO FRUTUOSO DUARTE;SITIO BREJO;MINEIROLANDIA;63630000;137;50;63;49;99
59;15113;PEDRA BRANCA;1384;ESCOLA DE ENSINO FUNDAMENTAL VICENTE ANSELMO;SITIO CURIU;TROIA;63630000;58;211; ;0;211
59;15113;PEDRA BRANCA;1392;ESCOLA DE 1 GRAU FRANCISCO MARINHEIRO;SITIO CURIUZINHO;TROIA;63630000;59;78; ;0;78
59;15113;PEDRA BRANCA;1406;ESCOLA DE 1O. GRAU MIGUEL FERREIRA;SITIO SAO JOSE DOS MARINHEIROS;SEDE;63630000;60;208; ;0;208
59;15113;PEDRA BRANCA;1414;ESCOLA DE ENSINO FUNDAMENTAL MANOEL NENEN;SITIO JOAO DE SOUZA;SEDE;63630000;61;328; ;0;328
59;15113;PEDRA BRANCA;1422;ESCOLA DE ENSINO FUNDAMENTAL SALVIANO DE BRITO SANTIAGO;SITIO MATA;SEDE;63630000;7;141;62;140;281
59;15113;PEDRA BRANCA;1449;GRUPO ESCOLAR;SITIO MILAGRES;TROIA;63630000;64;66; ;0;66
59;15113;PEDRA BRANCA;1457;ESCOLA DE ENSINO FUNDAMENTAL LOURENCIO MARQUES DE MESQUITA;SITIO NOVO;SEDE;63630000;65;357; ;0;357
59;15113;PEDRA BRANCA;1457;ESCOLA DE ENSINO FUNDAMENTAL LOURENCIO MARQUES DE MESQUITA;SITIO NOVO;SEDE;63630000;66;354; ;0;354
59;15113;PEDRA BRANCA;1457;ESCOLA DE ENSINO FUNDAMENTAL LOURENCIO MARQUES DE MESQUITA;SITIO NOVO;SEDE;63630000;117;353; ;0;353
59;15113;PEDRA BRANCA;1465;ESCOLA DE ENSINO FUNDAMENTAL JOSE ARAUJO CHAVES;SITIO OLHO D AGUINHA;SEDE;63630000;67;305; ;0;305
59;15113;PEDRA BRANCA;1473;ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA DE NAZARE;SITIO OURO;MINEIROLANDIA;63630000;68;180; ;0;180
59;15113;PEDRA BRANCA;1481;ESCOLA DE ENSINO FUNDAMENTAL FIRMO DE CASTRO;SITIO PAU D AGUA;SEDE;63630000;69;282; ;0;282
59;15113;PEDRA BRANCA;1490;ESCOLA DE ENSINO FUNDAMENTAL JOSE MENDES DA SILVA;SITIO POMBINHAS;TROIA;63630000;70;256; ;0;256
59;15113;PEDRA BRANCA;1503;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO APOLONIO;SITIO LAGOA DA SANTA CLARA;SEDE;63630000;71;176; ;0;176
59;15113;PEDRA BRANCA;1511;ESCOLA DE 1 GRAU CICERO BARBOSA MACIEL;SITIO SANTA RITA;SEDE;63630000;72;297; ;0;297
59;15113;PEDRA BRANCA;1511;ESCOLA DE 1 GRAU CICERO BARBOSA MACIEL;SITIO SANTA RITA;SEDE;63630000;73;298; ;0;298
59;15113;PEDRA BRANCA;1520;ESCOLA DE 1 GRAU HENRIQUE ALVES PEREIRA;SITIO SAO FRANCISCO;SEDE;63630000;74;348; ;0;348
59;15113;PEDRA BRANCA;1520;ESCOLA DE 1 GRAU HENRIQUE ALVES PEREIRA;SITIO SAO FRANCISCO;SEDE;63630000;75;349; ;0;349
59;15113;PEDRA BRANCA;1538;ESCOLA DE 1 GRAU ANTONIO MARCIONILIO;SITIO SAO JOSE;SEDE;63630000;76;313; ;0;313
59;15113;PEDRA BRANCA;1538;ESCOLA DE 1 GRAU ANTONIO MARCIONILIO;SITIO SAO JOSE;SEDE;63630000;77;316; ;0;316
59;15113;PEDRA BRANCA;1546;ESCOLA DE ENSINO FUNDAMENTAL CEL RAIMUNDO GONCALVES;SITIO SILVESTRE;MINEIROLANDIA;63630000;78;137; ;0;137
59;15113;PEDRA BRANCA;1554;ESCOLA DE ENSINO FUNDAMENTAL SEBASTIAO RODRIGUES COSTA;DINAMARCA;SEDE;63630000;79;203; ;0;203
59;15113;PEDRA BRANCA;1562;CENTRO EDUCACIONAL VICENTE ALVES DE MELO;TROIA;TROIA;63630000;80;130;81;129;259
59;15113;PEDRA BRANCA;1562;CENTRO EDUCACIONAL VICENTE ALVES DE MELO;TROIA;TROIA;63630000;98;166;9;127;293
59;15113;PEDRA BRANCA;1589;CENTRO CULTURAL MARIA GUIOMAR LINS CAVALCANTE;TRAVESSA JOSE PEREIRA DE QUEIROZ S/N;CENTRO;63630000;83;301; ;0;301
59;15113;PEDRA BRANCA;1589;CENTRO CULTURAL MARIA GUIOMAR LINS CAVALCANTE;TRAVESSA JOSE PEREIRA DE QUEIROZ S/N;CENTRO;63630000;103;299; ;0;299
59;15113;PEDRA BRANCA;1627;PRE ESCOLAR MIRIAN PORTO MOTA;TRAVESSA SABINO VIEIRA CAVALCANTE (TRAVESSA C);SANTA URSULA;63630000;89;190; ;0;190
59;15113;PEDRA BRANCA;1635;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO MINEIRO LIMA;MINEIROLANDIA;MINEIROLANDIA;63632000;90;189;91;183;372
59;15113;PEDRA BRANCA;1643;SINDICATO DOS TRABALHADORES RURAIS;RUA ERNESTO VIEIRA 87;CENTRO;63630000;92;351; ;0;351
59;15113;PEDRA BRANCA;1651;ESCOLA DE 1 GRAU INACIO TEIXEIRA LIRA;SITIO BALSAMO DOS MACHADOS;SANTA CRUZ DO BANABUIU;63630000;96;142; ;0;142
59;15113;PEDRA BRANCA;1660;ESCOLA DE ENSINO FUNDAMENTAL JOSE TEIXEIRA LIRA;SITIO QUEIMADAS;SANTA CRUZ DO BANABUIU;63630000;33;75;93;74;149
59;15113;PEDRA BRANCA;1678;ESCOLA DE 1 GRAU MIGUEL ARCANJO DOS SANTOS;SITIO SALGADO;SANTA CRUZ DO BANABUIU;63630000;94;310; ;0;310
59;15113;PEDRA BRANCA;1686;ESCOLA DE ENSINO FUNDAMENTAL UBIRATAN DINIZ AGUIAR;SITIO SAQUINHO;SEDE;63630000;95;308; ;0;308
59;15113;PEDRA BRANCA;1708;ESCOLA DE ENSINO FUNDAMENTAL CICERO NEVES;SITIO PARA;SEDE;63630000;97;298; ;0;298
59;15113;PEDRA BRANCA;1716;ESCOLA DE ENSINO FUNDAMENTAL PALMIRO FREIRE DE CARVALHO;SITIO VALE VERDE;SEDE;63630000;99;158; ;0;158
59;15113;PEDRA BRANCA;1724;ESCOLA DE 1 GRAU JOSE MINEIRO;SITIO ALIVIO;SEDE;63630000;113;97; ;0;97
59;15113;PEDRA BRANCA;1732;ESCOLA DE ENSINO FUNDAMENTAL NOSSA SRA DO CARMO;SITIO LAGOA DOS CRISTOVAO;TROIA;63630000;109;261; ;0;261
59;15113;PEDRA BRANCA;1740;ESCOLA DE ENSINO FUNDAMENTAL JOSE VICENTE DE AZEVEDO;SITIO BARREIROS;SEDE;63630000;106;173; ;0;173
59;15113;PEDRA BRANCA;1759;ESCOLA DE ENSINO FUNDAMENTAL SAO RAIMUNDO;FAZENDA ESBARRO;TROIA;63630000;112;108; ;0;108
59;15113;PEDRA BRANCA;1767;ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM RAIMUNDO;SITIO BARRO VERMELHO;SEDE;63630000;111;250; ;0;250
59;15113;PEDRA BRANCA;1775;ESCOLA DE ENSINO FUNDAMENTAL JOSE CARDOSO DA SILVA;SITIO LAGES;TROIA;63630000;102;151; ;0;151
59;15113;PEDRA BRANCA;1783;ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO PEDRO BARBOSA;SITIO PENDENCIA;SEDE;63630000;104;345; ;0;345
59;15113;PEDRA BRANCA;1791;ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM VIANA;SITIO ARISCO;SEDE;63630000;107;331; ;0;331
59;15113;PEDRA BRANCA;1805;ESCOLA DE ENSINO FUNDAMENTAL MANOEL EVANGELISTA MOREIRA;SITIO BOM SUCESSO;SEDE;63630000;110;193; ;0;193
59;15113;PEDRA BRANCA;1813;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO RODRIGUES DO VALE;SITIO BARRA DOS ALVES;SEDE;63630000;108;116; ;0;116
